"level","0","1","2","3","4","total"
0,0.0347615958311,0.0341294210845,0.073734884109,0.0281899068459,0.0149446038106,0.185760404013
1,0.0392297646786,0.0366199702469,0.065485412177,0.044940543523,0.0046835581956,0.190959264217
2,0.0356489910096,0.100085995176,0.173865510717,0.0497649179545,0.00569570045977,0.36506109617
3,0.033468844555,0.1063296365121,0.0564484169576,0.00846820290721,0.001168553622568,0.205883653164
4,0.035855016804,0.0137063525058,0.00239965132364,0.000331441951731,4.31182831651e-05,0.052335577756
