"level","0","1","2","3","4","total"
0,0.0273602008,0.0535725389,0.0850514149,0.0317228366,0.01428920561,0.211996206
1,0.03417712378,0.0496623696,0.076681565,0.047370097,0.00491849973,0.212809654
2,0.03255106322,0.0885934142,0.1555882304,0.0446287815,0.00510552302,0.326467038
3,0.03406242099,0.0995086054,0.05269939518,0.0078973035,0.00108732963,0.195255054
4,0.0370618596,0.01355245662,0.002482526142,0.0003326528952,4.257209665e-05,0.0534720684
