"level","0","1","2","3","4","total"
0,0.0347615958311,0.0341294210845,0.073734884109,0.0281899068459,0.0149446038106,0.185760404013
1,0.028653684202,0.0146921133571,0.0360636718426,0.0687841614439,0.0427656094571,0.190959264217
2,0.0229319857195,0.0090662324206,0.0111660932471,0.1263875451193,0.1955092602833,0.36506109617
3,0.0174646170123,0.004676175883,0.0080187891088,0.0143109678444,0.1614130980938,0.205883653164
4,0.0162347925222,0.0028292553423,0.005282759117,0.0104689871156,0.0175197896916,0.052335577756
