"level","0","1","2","3","4","total"
0,0.033943584009,0.04204044999,0.07090988132,0.031639263941,0.012993203327,0.191526392
1,0.031993618179,0.040619357212,0.069018496812,0.0368649404,0.00361083593,0.182107289
2,0.02623074881,0.10431308628,0.15769425701,0.041802344458,0.0044890493257,0.3345295642
3,0.03093784288,0.13942049612,0.071948393135,0.0100393058523,0.00129961106605,0.25364566571
4,0.02471475966,0.010820973588,0.002309715559,0.0003049803527,4.074712942e-05,0.03819117293
