"level","0","1","2","3","4","total"
0,0.033943584009,0.04204044999,0.07090988132,0.031639263941,0.012993203327,0.191526392
1,0.016932088063,0.018232598056,0.04144896271,0.071816103557,0.033677535008,0.182107289
2,0.008726563055,0.00795474036,0.014811960847,0.13307181349,0.16996438996,0.3345295642
3,0.005625485051,0.006194712116,0.010199720419,0.018777627215,0.21284808117,0.25364566571
4,0.004477363799,0.002203122502,0.003357259714,0.006791315122,0.021362098493,0.03819117293
